gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000052374.16	Actn2	8.29277395768286	3.96621156389337	1.06184649255724	3.73520239666805	0.00018756427430019	0.000743326232766537
ENSMUSG00000033014.12	Trim33	1243.5252268489	0.375953969091111	0.100662571872053	3.73479399641175	0.000187868906749637	0.000744390984075563
ENSMUSG00000036832.5	Lpar3	9.55774706716215	3.08368930000825	0.825708258042065	3.73459907900201	0.000188014462730597	0.000744825141447012
ENSMUSG00000022442.16	Ttll1	262.111722515349	-0.56636120613168	0.151657067128485	-3.73448608004436	0.000188098894047693	0.000744874499309965
ENSMUSG00000029001.15	Fbxo44	147.846839478111	-0.699427011394341	0.187287897318316	-3.73450191608264	0.000188087059423813	0.000744874499309965
ENSMUSG00000021013.16	Ttc8	319.865230573735	-0.539007015420434	0.144361380276471	-3.73373414959156	0.000188661634713653	0.000746960056797608
ENSMUSG00000083735.1	Gm12495	4.30700039836571	5.57667025545312	1.49374604416228	3.73334562273645	0.000188953025786958	0.000747970679052255
ENSMUSG00000034024.8	Cct2	7666.1565441779	0.346792554810957	0.0929146501091998	3.73237755728921	0.000189680905861657	0.000750708426468534
ENSMUSG00000021314.13	Amph	14.7934810893446	2.08396593328212	0.558356212342644	3.73232335776943	0.000189721735816826	0.000750726478622152
ENSMUSG00000028461.12	Ccdc107	270.719128514338	-0.550230666811815	0.147458400984466	-3.73142976689256	0.000190396093769155	0.00075325090690515
ENSMUSG00000033222.16	Ttf2	603.536846746012	0.43074595759085	0.115457859716904	3.73076340274291	0.000190900438283693	0.000755101886496113
ENSMUSG00000033576.12	Apol6	77.1999192486361	-0.878345758964505	0.235437771804279	-3.73069177572187	0.000190954724597543	0.000755172305014243
ENSMUSG00000029163.9	Emilin1	2740.23646143419	-0.54717762522968	0.146789568584171	-3.7276328999899	0.000193286641251558	0.000764248364329704
ENSMUSG00000021610.8	Clptm1l	2630.00713671581	-0.308757776626382	0.082862353509468	-3.72615263204059	0.000194424699337691	0.000768601384948599
ENSMUSG00000030762.11	Aqp8	6.3472334393468	5.10448845238625	1.37000771815571	3.72588298937313	0.000194632682521869	0.000769276665174749
ENSMUSG00000025500.12	Lmntd2	41.6779323538711	1.22492199917979	0.328780460560663	3.72565327358857	0.000194810033854504	0.000769830639701105
ENSMUSG00000020952.10	Scfd1	1314.7082132391	-0.398261894554708	0.106919478349668	-3.72487689522988	0.000195410558842233	0.000772056338514102
ENSMUSG00000041801.5	Phlda3	2909.14094172175	-0.608590933171536	0.163403582472121	-3.72446505740086	0.000195729819133256	0.000773170138595278
ENSMUSG00000016552.13	Foxred2	182.54388894695	-0.639052859137882	0.171584803429035	-3.72441408776729	0.000195769365305148	0.000773178800315067
ENSMUSG00000060152.14	Pop5	206.802611126693	0.596979636708081	0.160304369042945	3.72403846677537	0.000196061032659262	0.000774183005534921
ENSMUSG00000030614.8	Tmem126b	375.856441989886	-0.487663457090961	0.130974609871577	-3.72334345999675	0.000196601778075871	0.000776170170587916
ENSMUSG00000037013.17	Ss18	1689.56794731251	0.365969349455674	0.0983077095926036	3.72269225854498	0.00019710971242611	0.000778027066649133
ENSMUSG00000034883.9	Lrr1	29.1854724513604	1.48883830589073	0.400047705980903	3.7216519020904	0.000197923745247657	0.000781091249357723
ENSMUSG00000008763.16	Man1a2	2898.48911194098	-0.366043607526588	0.0983722260336349	-3.72100563630056	0.000198431009007282	0.000782943853496326
ENSMUSG00000048581.12	E130311K13Rik	135.917454575161	-0.76217235343011	0.204867508062867	-3.72031836886612	0.000198971795639291	0.000784927996557592
ENSMUSG00000032537.15	Ephb1	8.10938650562275	4.52476001591474	1.21652851910766	3.71940315812218	0.000199694092836352	0.000787627291848256
ENSMUSG00000024084.8	Qpct	72.1271864417233	-1.03219831816858	0.277591572856304	-3.7184065335546	0.000200483444530368	0.000790589982536498
ENSMUSG00000031799.10	Tpm4	9649.06929249777	-0.338824214992723	0.0911292003894166	-3.71806417202002	0.000200755279245592	0.000791511147638954
ENSMUSG00000028749.7	Pla2g2f	4.17833519741723	5.48830518047573	1.47671736776492	3.7165576164263	0.000201955602594483	0.000796091985927101
ENSMUSG00000117486.1	Gm30938	8.31209968096098	3.51089235811002	0.944740976830598	3.71624862709809	0.000202202616500658	0.000796913929730982
ENSMUSG00000028124.15	Gclm	866.122003300898	-0.433604536379428	0.116709811565728	-3.71523636755452	0.000203013831889276	0.000799958748577216
ENSMUSG00000031860.17	Pbx4	55.7545571555777	1.08326552705836	0.291621766921835	3.71462507237572	0.000203505197732603	0.000801742308311219
ENSMUSG00000038024.17	Dennd4c	1186.07476207245	0.379260684437275	0.102118395355493	3.71393110043493	0.000204064374061705	0.000803792289001565
ENSMUSG00000031533.4	Mrps31	291.625969043097	0.519606785506926	0.13995243919901	3.71273833082719	0.000205028836235058	0.000807437572532244
ENSMUSG00000102548.1	Gm16701	7.79821553233614	3.85942731806784	1.03962714380945	3.71231872989191	0.000205369138446922	0.000808623891328294
ENSMUSG00000051427.14	Ccdc157	425.470814867157	-0.5294976168365	0.142647589897131	-3.71192823670096	0.00020568631043069	0.000809718702853718
ENSMUSG00000038349.10	Plcl1	172.188657873901	0.701129959921869	0.188998957340261	3.70970279301384	0.000207502693092052	0.000816558601580303
ENSMUSG00000047905.10	Gm8566	379.709481649396	0.510896306321854	0.137718062153081	3.70972622134317	0.000207483492924424	0.000816558601580303
ENSMUSG00000034321.14	Exosc1	421.736925200463	0.471229516296376	0.127033462924868	3.70949122732393	0.000207676152654379	0.000817085855121269
ENSMUSG00000103067.1	Gm30414	4.13578257600158	5.47705252826323	1.47660339855347	3.70922384008376	0.000207895574311422	0.000817793708223514
ENSMUSG00000048109.10	Rbm15	385.12982594349	0.457779009201324	0.123421015615328	3.70908476906481	0.000208009783966553	0.000818087501106534
ENSMUSG00000030850.17	Ate1	946.393855872683	-0.422577792724162	0.113942240939096	-3.70870178821597	0.000208324604994785	0.00081917002256593
ENSMUSG00000030423.7	Pop4	350.297806663351	0.521643401057926	0.140676533115593	3.70810532151296	0.000208815808774613	0.000820945569957401
ENSMUSG00000048148.18	Nwd1	10.3364044623461	2.97023573485934	0.801081068536097	3.70778420751744	0.000209080703631043	0.00082167485939984
ENSMUSG00000073538.10	E330020D12Rik	3.99041778801832	5.44715446312587	1.46909443361483	3.70783139496533	0.000209041757769946	0.00082167485939984
ENSMUSG00000021285.15	Ppp1r13b	281.891042906635	0.520986946472572	0.140525214063593	3.70742681264875	0.000209375898564727	0.000822678763172227
ENSMUSG00000097324.8	Carmn	64.3387223241261	-0.969572138935612	0.261557102342414	-3.70692338404297	0.000209792376032957	0.000824158738186784
ENSMUSG00000022858.16	Tra2b	1295.782624062	0.445931598184451	0.120299559995173	3.70684313560537	0.000209858835980353	0.000824263386329663
ENSMUSG00000035963.8	Cimap1d	6.12620209204017	5.07082829745832	1.36866640274881	3.70494101942895	0.000211439926552229	0.000830315886872433
ENSMUSG00000020034.7	Tcp11l2	296.132557369295	-0.542308810297031	0.146405735177415	-3.70415004330165	0.000212100694851604	0.000832664879065209
ENSMUSG00000030811.14	Fbxl19	682.379026255598	0.559734094421583	0.151110865694705	3.70412869947047	0.000212118551974049	0.000832664879065209
ENSMUSG00000041444.14	Arhgap32	367.510358790843	0.485952191040537	0.131235382178564	3.70290529103905	0.000213144468527869	0.00083653343838801
ENSMUSG00000029920.9	Smarcad1	955.459820909331	0.375582446280891	0.101460917392794	3.70174502588879	0.00021412173824969	0.000840209641711911
ENSMUSG00000002996.17	Hbp1	771.452990643381	-0.369666172996363	0.0999008120998269	-3.70033201158535	0.000215317576196649	0.000844741946492503
ENSMUSG00000055897.13	Ppp4r1l-ps	435.941599952104	-0.449563400976767	0.121503905580853	-3.69999136099877	0.000215606806426638	0.00084571637032878
ENSMUSG00000019944.14	Rhobtb1	201.514888203265	-0.572735666486787	0.154832239895329	-3.69907240813652	0.000216388866156769	0.000848623179344251
ENSMUSG00000021646.9	Mccc2	247.241939814294	-0.585146954287244	0.158240328771307	-3.69783707371409	0.000217444374737682	0.000852601082154818
ENSMUSG00000024312.10	Wdr46	637.140150498572	0.485140560447969	0.131208216215575	3.6974861364694	0.000217745107108547	0.000853618555310572
ENSMUSG00000063564.13	Col23a1	87.1331735725277	-0.989634248780596	0.267655830502022	-3.69741337942989	0.000217807504423028	0.000853701483441065
ENSMUSG00000044349.16	Snhg11	97.8541952020352	-0.811525401627203	0.219498358653243	-3.69718209560385	0.000218005967746596	0.00085431759303044
ENSMUSG00000020462.14	Cfap36	750.003496380962	-0.530491242960898	0.143509837168203	-3.69654968208994	0.000218549505360896	0.000856285483904067
ENSMUSG00000034303.8	Ccdc15	44.3491420137995	1.25794824447156	0.340514802348663	3.69425421683581	0.000220533087693713	0.000863893713507225
ENSMUSG00000033697.16	Arhgap39	302.326778001765	0.666002864271387	0.180288629614138	3.69409244330493	0.000220673516837026	0.000864280250711373
ENSMUSG00000066258.13	Trim12a	60.0912273323472	-1.00016423925158	0.270761354654329	-3.69389583136208	0.000220844300829515	0.0008647855056508
ENSMUSG00000029616.9	Erp29	1511.17180821453	-0.38392387489286	0.103939669002341	-3.69371846743339	0.000220998471776237	0.00086522552814381
ENSMUSG00000032548.14	Slco2a1	1494.22854442811	0.356431778348428	0.0965100913294699	3.69320734690455	0.000221443320986584	0.000866803196123543
ENSMUSG00000117743.1	Gm50232	36.3194073249087	1.30036671488849	0.352101909319884	3.69315439782835	0.000221489452766202	0.000866819849273513
ENSMUSG00000024534.15	Sncaip	33.0959637966031	-1.52376875627579	0.412667774521071	-3.69248303443183	0.000222075159783153	0.000868947775491774
ENSMUSG00000031616.7	Ednra	298.991106705833	-0.546310759702274	0.14795788696976	-3.69233956290501	0.000222200514810975	0.000869273947471626
ENSMUSG00000054843.9	Atrnl1	1050.98751979164	-0.428348408128262	0.116045416260503	-3.69121350874117	0.000223186688514288	0.000872966981397816
ENSMUSG00000015932.8	Dstn	8581.989146355	-0.415727565309667	0.112675242500194	-3.68960879146946	0.000224599166556079	0.000878325741270411
ENSMUSG00000050088.9	1600012H06Rik	883.303185960212	-0.451654304392021	0.122424037252952	-3.68926163951624	0.00022490583294468	0.000879358865908941
ENSMUSG00000060512.7	Pgcka1	18.6264725366355	-1.85611731863678	0.503174643723926	-3.68881330128225	0.000225302466665432	0.000880743296979752
ENSMUSG00000089953.3	Rnf224	6.13060151571215	5.07024969766514	1.37457129932427	3.68860436716352	0.000225487529700719	0.000881300297823866
ENSMUSG00000024913.16	Lrp5	1555.8534674786	0.495191507977214	0.13429834771149	3.68724944435669	0.000226691117516611	0.000885837160935687
ENSMUSG00000034127.15	Tspan8	17.0517174586222	1.96398174041652	0.532747884719596	3.68651250760053	0.000227348272983343	0.000888237429687094
ENSMUSG00000021731.10	Mrps30	544.640237563842	0.502464296808008	0.136310217346812	3.68618219960427	0.000227643401561355	0.000889222639916679
ENSMUSG00000021666.16	Gfm2	546.134592260513	0.401152942433302	0.108831222202083	3.68600971592895	0.00022779765775777	0.000889578996960595
ENSMUSG00000022214.15	Dcaf11	516.915598886018	-0.444622614199385	0.120625212510132	-3.68598409028327	0.000227820583742602	0.000889578996960595
ENSMUSG00000032215.15	Rsl24d1	408.638678962883	0.510466265415211	0.138536049499199	3.68471792909153	0.000228956055686086	0.000893844095934795
ENSMUSG00000011832.16	Evi5l	376.427632664452	-0.585074047604726	0.158795759076318	-3.68444378494728	0.000229202602024611	0.00089463787654298
ENSMUSG00000024193.8	Phf1	231.76521012767	-0.709972318780403	0.19271057322971	-3.68413785959797	0.000229478024353086	0.000895544047150174
ENSMUSG00000034205.16	Loxl2	3063.19664233694	-0.373103202357977	0.101321413110501	-3.68237266836252	0.000231073289440148	0.000901599626413124
ENSMUSG00000027940.18	Tpm3	3433.67753809201	0.307139504044365	0.0834315077793745	3.68133708977862	0.00023201401587505	0.000905099531586443
ENSMUSG00000026471.14	Mr1	253.120731510612	-0.525581984103216	0.142824693241452	-3.6799097703273	0.000233316494065434	0.000910009065509785
ENSMUSG00000060261.15	Gtf2i	3191.54111335346	-0.294269422656114	0.079983840608335	-3.67911093563377	0.000234048449824379	0.000912691948552153
ENSMUSG00000036022.15	Pabir2	218.851738208042	0.618638541352113	0.168158362225908	3.67890441583285	0.000234238029901466	0.000913259178928317
ENSMUSG00000057363.12	Uxs1	830.629808267626	-0.400377285553879	0.108852153042479	-3.67817516110715	0.000234908621164449	0.000915701233424282
ENSMUSG00000019838.11	Slc16a10	98.0778211813639	0.845056126496302	0.229767727325813	3.67787128476057	0.000235188584156811	0.000916619940399515
ENSMUSG00000046152.16	Fut10	279.103728656687	-0.530095805214842	0.144144743022729	-3.67752436959324	0.000235508581793572	0.000917694302436962
ENSMUSG00000106904.1	Gm43029	22.7225297122864	1.64814660911857	0.448184894403716	3.67738098650409	0.000235640958915145	0.000918037306340033
ENSMUSG00000042787.15	Exog	174.152360193823	0.671048977224498	0.182499703004855	3.67698668094077	0.00023600535801097	0.000919283949090904
ENSMUSG00000021733.11	Slc4a7	1484.09684260221	0.41172377018536	0.112033021217188	3.67502157589045	0.000237829315287179	0.00092621429861323
ENSMUSG00000097572.2	Gm26797	46.2280509231686	-1.0861228283872	0.295546241036183	-3.67496749266464	0.000237879700392053	0.000926236252523532
ENSMUSG00000086962.4	Faxdc2	9.56981111499504	2.85088644360211	0.775799939270134	3.67477012989225	0.000238063652800806	0.000926778173655048
ENSMUSG00000109005.1	Gm45221	145.809037058696	-0.693594610967121	0.188833650115913	-3.67304561735352	0.000239676676299482	0.000932882196826434
ENSMUSG00000091561.3	Gm6665	43.6224490618631	-1.23001850423248	0.334992405502124	-3.67178026734305	0.000240866737960564	0.000937337959963472
ENSMUSG00000003477.5	Inmt	9.09150908252442	3.03876894380073	0.827992461411873	3.67004421588464	0.00024250851695714	0.000943549585055608
ENSMUSG00000024413.14	Npc1	1162.55692047876	-0.377030983682528	0.102765727214261	-3.66883973775069	0.000243653750814606	0.000947809988647319
ENSMUSG00000029661.16	Col1a2	111073.727103038	-0.443419051403936	0.120862268854519	-3.6687963547803	0.000243695094428766	0.000947809988647319
ENSMUSG00000059288.14	Cdyl	544.812075240326	0.491453103746941	0.133967459678866	3.66845131590168	0.000244024148032851	0.000948911486028928
ENSMUSG00000025255.18	Zfhx4	1824.71433930662	-0.466405638187478	0.127163518778245	-3.66776291399127	0.000244681902761091	0.00095129051563708
ENSMUSG00000029156.11	Sgcb	509.372466557624	-0.518620786044683	0.141403506895818	-3.66766565716639	0.000244774963747829	0.000951473610256584
ENSMUSG00000000568.15	Hnrnpd	2085.44081401832	0.497925548511888	0.135764535769019	3.66756712783245	0.000244869276201046	0.000951661499828286
ENSMUSG00000010517.7	Faf1	1449.56116527283	0.474583951676993	0.129402941034916	3.66748968672156	0.000244943426893593	0.000951770976773133
ENSMUSG00000015709.9	Arnt2	569.923843679098	-0.483561069769525	0.131858045406104	-3.66728528608342	0.000245139243872256	0.000952353079750718
ENSMUSG00000039990.16	Edrf1	400.973255210238	0.464169604642356	0.126593731089285	3.66660813808375	0.000245789005084464	0.000954555603436607
ENSMUSG00000043391.10	2510009E07Rik	551.306897511026	-0.490070157765754	0.133657988039294	-3.6665983451859	0.000245798413755115	0.000954555603436607
ENSMUSG00000086683.1	Gm12867	23.0925309471974	1.56285238044793	0.426256847901998	3.6664569452436	0.000245934303491573	0.000954904173320592
ENSMUSG00000021190.14	Lgmn	1514.52628157835	-0.39079079694465	0.106597627872639	-3.66603652204681	0.000246338759622238	0.000956295196065397
ENSMUSG00000029205.12	Chrna9	6.2103774921256	5.06001379129233	1.38039385106614	3.66563049189493	0.000246729961517899	0.000957634253414401
ENSMUSG00000059588.13	Calcrl	120.865066281104	-0.784226153040396	0.213971872919884	-3.66508991270095	0.000247251703155194	0.000959479378254475
ENSMUSG00000053693.16	Mast1	12.5479821259686	2.40790205235636	0.657045760076342	3.66474026417367	0.000247589718444505	0.000960610980709057
ENSMUSG00000028367.5	Txn1	2967.57285442991	0.3541655655233	0.0967022685421613	3.66243285563551	0.000249831248046532	0.000969126125059066
ENSMUSG00000086316.8	Nbdy	401.692145731585	-0.509381648941976	0.139110176588791	-3.66171376841614	0.0002505336855114	0.000971668869477321
ENSMUSG00000031781.14	Ciapin1	773.25634928817	0.433402184251764	0.118373554807813	3.66130919152861	0.000250929708654142	0.000973022487716763
ENSMUSG00000015027.11	Galns	301.925887900619	-0.511969377655738	0.139850208118284	-3.66084101371317	0.000251388720839531	0.0009746198038317
ENSMUSG00000024900.5	Cpt1a	1598.70429571986	-0.330952458102058	0.0904086574550762	-3.66062794668207	0.000251597877239799	0.000975248026401986
ENSMUSG00000024885.9	Aldh3b1	68.0426721767651	-1.05595047643471	0.28850117966931	-3.66012533343911	0.000252091912285286	0.000976980058489634
ENSMUSG00000021116.10	Eif2s1	2523.81209952607	0.563360453555666	0.153921235447385	3.66005672913299	0.000252159416231212	0.000977033146840535
ENSMUSG00000031736.11	Crnde	106.288898019204	-0.748352435211637	0.20446701383406	-3.66001547721032	0.000252200014665876	0.000977033146840535
ENSMUSG00000042662.16	Dusp15	31.2346721336804	-1.34005119158769	0.366239006049464	-3.65895267694862	0.000253248094578495	0.000980909863338372
ENSMUSG00000049536.5	Tceal1	95.0655526195211	-0.912905830125356	0.249513540555572	-3.65874264014956	0.000253455705052711	0.000981530334684017
ENSMUSG00000108732.1	2310043P16Rik	19.4298897314602	-1.72609880412851	0.471935067027479	-3.65749215247022	0.000254695054879887	0.000986145331268012
